Speaker name,Category/topic tags,State,Notes
Lawrence Freedman,"History, Arts & Literary; International Affairs & Security; Keynote; Leadership",Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: One of the world's most distinguished experts on foreign policy and strategy"
Lawrence H. Levy,"History, Arts & Literary; Keynote",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Two-time Emmy Nominee"
Lawrence Lessig,"AI - Emerging Tech; Government & Politics; Keynote; Politics, Government & Global Affairs; Social Media; Technology Ethics - Regulation; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Male | Site tagline: Harvard Law Professor, Emeritus member of the board at Creative Commons"
Leah Busque,Business; Entrepreneurs; Inspirational & Motivational; Keynote; Leadership; Science; TED,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Entrepreneur and founder of TaskRabbit"
Leah Gilliam,"Diversity, Inclusion & Gender Equality; Education - Policy & Practice; Keynote; Science",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: VP of Education, Strategy & Innovation, Girls Who Code"
Leah Williamson,"Diversity, Inclusion & Gender Equality; Inspirational & Motivational; Leadership; Resilience, Wellbeing & Happiness; Sports & Olympics; Pride",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: England Lionesses Captain"
Leandro Herrero,Business & Leadership; Entertainment; Health & Wellbeing; Healthcare; Inspirational & Motivational; Keynote; Leadership; Psychology,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Organizational Architect, Behavioural Change Pioneer & Leadership Futurist"
Leanne Benjamin,"After Dinner; Business; Business & Leadership; Diversity, Inclusion & Gender Equality; Entertainment; History, Arts & Literary; Inspirational & Motivational; Keynote; Society, Culture & Education",Europe > UK,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Former Principal Dancer, The Royal Ballet"
Leanne Pero,"Diversity, Inclusion & Gender Equality; Inspirational & Motivational; Keynote",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Founded ""Black Women Rising,"" the first-ever support network for BAME female cancer patients and survivors, and created the world's first all-black female cancer scars exhibition."
Leanne Robers,After Dinner; Business; Entrepreneurs; Science,Global,"Speaking fee: $15,000 | Gender: Female | Site tagline: Co-founder of She Loves Tech, entrepreneur and startup advisor"
Lee Cain,"Business; Business & Leadership; Government & Politics; Leadership; Marketing - Communications; Politics, Government & Global Affairs",Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Former Director of Communications at 10 Downing Street"
Lee Gutkind,"History, Arts & Literary; Keynote; Science",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Founder and Editor, Creative Nonfiction"
Lee Hunter,Marketing - Communications,Oceania > Australia,"Speaking fee: $15,000 | Gender: Male | Site tagline: General Manager, TikTok Australia & New Zealand"
Lee Rubin,Business & Leadership; Entertainment; Inspirational & Motivational; Keynote; Leadership,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Tedx Speaker, Helping Organizations Build Extraordinary Teams"
Lee Spencer,"Diversity, Inclusion & Gender Equality; Inspirational & Motivational; Military",Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: World’s only physically disabled person to hold the World Record in an endurance event"
Leena Al Olaimy,"Business & Leadership; Environment & Sustainability; ESG; Geopolitics; Philanthropy & Ethics; Politics, Government & Global Affairs; Society, Culture & Education",Europe > UK,"Speaking fee: $15,000 | New Speaker | Gender: Female | Site tagline: Systems Thinker & Expert on Nature, Leadership and Regenerative Futures"
Leesa Soulodre,"AI - Emerging Tech; Business & Leadership; Technology, Innovation & Science; Workplace innovation",Asia > Singapore,"Speaking fee: $15,000 | Gender: Female | Site tagline: Serial Entrepreneur and Innovator"
Leif Babin,"Business; Business & Leadership; Echelon Front; Keynote; Leadership; Military; Politics, Government & Global Affairs",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Highly decorated former Navy SEAL Officer, Co-founder of Echelon Front"
Leila McDowell,"Diversity, Inclusion & Gender Equality; Government & Politics; Keynote",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: News Correspondent and Progressive Communications Strategist"
Lena Thompson,"Health & Wellbeing; Resilience, Wellbeing & Happiness; Science; Technology, Innovation & Science",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Mentor & consultant"
Lene Gammelgaard,Inspirational & Motivational; Keynote; Leadership; Moderators & Chairpersons; Sports & Olympics,Europe > Denmark,"Speaking fee: $15,000 | Gender: Female | Site tagline: Motivational speaker on inner strength and focus"
Leo Feler,Business; Business & Leadership; Economic & Financial Affairs; Finance & Markets; Keynote,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Expert in Consumer Behavior & Macroeconomics"
Leo Johnson,After Dinner; Entrepreneurs; ESG; Keynote; Moderators & Chairpersons; TED,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Expert in Business Sustainability"
Leo Laporte,Business; Entrepreneurs; Keynote; Science,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Broadcaster, podcaster, tech pundit. Founder, TWiT Netcast Network"
Leo Varadkar,"Business & Leadership; Geopolitics; Government & Politics; International Affairs & Security; Leadership; Politics, Government & Global Affairs; World Leaders; Pride",Europe > Ireland,"Speaking fee: $15,000 | Gender: Male | Site tagline: Taoiseach (Prime Minister) of Ireland (2017-20 & 2022-24)"
Leon Gordon,AI - Emerging Tech; Business,Europe > UK > London,"Speaking fee: $15,000 | Gender: Male | Site tagline: CEO of Onyx Data, driving innovation in data analytics and AI solutions."
Leon McCarron,After Dinner; Business; Inspirational & Motivational; Keynote; Moderators & Chairpersons; Sports & Olympics; TED,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Adventurer & Filmmaker For National Geographic"
Leonard Brody,"AI - Emerging Tech; Business & Leadership; Entertainment; Entrepreneurs; Keynote; Social Media; Sports & Olympics; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Entrepreneur, venture capitalist, best-selling author and media visionary."
Leor Zmigrod,"Health & Wellbeing; Neuroscience; Psychology; Resilience, Wellbeing & Happiness; Science; Social Media; Technology, Innovation & Science",Europe > UK,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Prize-winning scientist & pioneer in political neuroscience and psychology."
Les Brown,Business; Inspirational & Motivational; Keynote,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Highly sought-after motivational speaker, author, and former radio host"
Lesley Li,"AI - Emerging Tech; Business & Leadership; Economic & Financial Affairs; Entertainment; Finance & Markets; Fintech & Cryptocurrency; Inspirational & Motivational; Leadership; Technology, Innovation & Science; TED",Global,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Fintech Founder & TEDx Speaker"
Lesley Rochat,Entrepreneurs; Inspirational & Motivational; Keynote; Leadership; Sports & Olympics; Sustainability - Environment,Africa > South Africa,"Speaking fee: $15,000 | Gender: Female | Site tagline: Marine & Shark Conservationist"
Leslie Sbrocco,Business; Business & Leadership; Entertainment; Keynote,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Wine Expert, Author and Television Host"
Leslie Vinjamuri,"Geopolitics; International Affairs & Security; Politics, Government & Global Affairs",Europe > UK; Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Expert on international security, geopolitics and US Foreign Policy"
Leta Hong Fincher,"Diversity, Inclusion & Gender Equality; Philanthropy & Ethics; Society, Culture & Education",Asia > Hong Kong,"Speaking fee: $15,000 | Gender: Female | Site tagline: Journalist on Gender Inequality in China"
Levison Wood,Business & Leadership; Entertainment; Entrepreneurs; Inspirational & Motivational; Keynote; Leadership; Sports & Olympics,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Explorer, Writer & Photographer"
Lewis Goodall,"Education - Policy & Practice; Geopolitics; Government & Politics; Keynote; Politics, Government & Global Affairs; Society, Culture & Education",Europe > UK > London,"Speaking fee: $15,000 | Gender: Male | Site tagline: Journalist, broadcaster and author"
Lewis Hamilton,After Dinner; Inspirational & Motivational; Sports & Olympics,Europe > Monaco; Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Seven Time F1 World Drivers' Championship Title Holder"
Lewis Howes,"Entrepreneurs; Inspirational & Motivational; Resilience, Wellbeing & Happiness",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Bestselling Author and Motivational Speaker"
Lewis Moody,After Dinner; Inspirational & Motivational; Keynote; Leadership; Philanthropy & Ethics; Sports & Olympics,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Former England Rugby Captain"
Lewis Pugh,After Dinner; Inspirational & Motivational; Keynote; Leadership; Sports & Olympics; Sustainability - Environment; TED,Africa > South Africa; Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Ocean Advocate and Pioneer Swimmer"
Leyla Acaroglu,"Business & Leadership; Diversity, Inclusion & Gender Equality; Education - Policy & Practice; Entertainment; Environment & Sustainability; Inspirational & Motivational; Leadership; Society, Culture & Education; TED",Oceania > Australia,"Speaking fee: $15,000 | Gender: Female | Site tagline: Sustainability Provocateur, Design Sociologist & Circular Economy Strategist"
Leymah Gbowee,"Diversity, Inclusion & Gender Equality; Entertainment; International Affairs & Security; Keynote; Nobel Laureates; Philanthropy & Ethics; Politics, Government & Global Affairs; Society, Culture & Education; TED",Africa > Liberia,"Speaking fee: $15,000 | Gender: Female | Site tagline: Leading Voice on Women's Rights & Peace"
Liam Halligan,Business; Business & Leadership; Economic & Financial Affairs; Entertainment; Entrepreneurs; Finance & Markets; Keynote; Moderators & Chairpersons,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Award-Winning Economics Commentator"
Liam Vaughan,Business; Finance & Markets,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Award-winning Writer with Bloomberg"
Liaquat Ahamed,Economic & Financial Affairs; Finance & Markets,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Pulitzer Prize-winning author"
Libby Gill,Business; Business & Leadership; Entertainment; Entrepreneurs; Inspirational & Motivational; Keynote; Leadership,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Branding Expert, Bestselling Author & CEO"
Libby Jackson,"Business & Leadership; Diversity, Inclusion & Gender Equality; Education - Policy & Practice; Entertainment; Inspirational & Motivational; Leadership; Society, Culture & Education; Space Travel & Tourism; Technology, Innovation & Science",Global,"Speaking fee: $15,000 | Gender: Female | Site tagline: Space Exploration Expert, Mission Control Leader, Author & Science Communicator"
Lijia Zhang,"Business; Diversity, Inclusion & Gender Equality; Inspirational & Motivational; Keynote; TED",Asia > China,"Speaking fee: $15,000 | Gender: Female | Site tagline: Chinese Writer & Social Commentator"
Lilah Jones,Business; Business & Leadership; Entertainment; Inspirational & Motivational; Keynote; Leadership,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Former Google Sales & Leadership Executive"
Lillian Pierson,AI - Emerging Tech; Business; Entrepreneurs; Keynote; Marketing - Communications; Science; Social Media,Asia > Singapore,"Speaking fee: $15,000 | Gender: Female | Site tagline: Founder & Fractional CMO, Data-Mania, Author of 'The Data & AI Imperative'"
Lily Born,Entrepreneurs; Inspirational & Motivational; Keynote,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Young Inventor and Entrepreneur"
Lina Srivastava,"Diversity, Inclusion & Gender Equality; Human Rights; Philanthropy & Ethics",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Social Innovation Strategist and Founder, Creative Impact and Experience Lab"
Linda A. Hill,Business; Business & Leadership; Entertainment; Keynote; Leadership; TED,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Leadership & Innovation Expert"
Linda Alvarado,"Business; Diversity, Inclusion & Gender Equality; Entrepreneurs; Inspirational & Motivational; Keynote; Leadership",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: President and CEO of Alvarado Construction, Inc. and co-owner of the Colorado Rockies baseball team"
Linda Douglass,Global Health; Government & Politics; Keynote; Moderators & Chairpersons,Europe > Italy,"Speaking fee: $15,000 | Gender: Female | Site tagline: Veteran network correspondent and communications consultant"
Linda Johnson Rice,Business; Entrepreneurs; Inspirational & Motivational; Keynote,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: CEO of Johnsons Publishing Company and Ebony Media Operations"
